144.26,438.64,8.5335,854.82
144.44,437.13,8.873,855.28
144.71,434.79,8.6329,855.44
145.11,431.46,8.5562,855.69
145.61,427.2,8.532,856.04
146.11,422.93,8.5524,856.5
146.61,418.66,8.5457,856.95
147.11,414.38,8.5467,857.4
147.61,410.11,8.5437,857.86
148.04,406.39,8.5992,858.31
148.54,402.13,8.5392,858.71
149.04,397.87,8.5445,859.16
149.54,393.6,8.5294,859.62
150,389.65,8.5867,860.07
150.5,385.39,8.5109,860.49
151,381.13,8.5388,860.94
151.5,376.87,8.5344,861.4
152,372.61,8.5308,861.85
152.5,368.35,8.5394,862.3
153,364.09,8.5161,862.76
153.41,360.67,8.5904,863.21
153.74,357.84,8.588,863.57
154.24,353.59,8.5084,863.87
154.74,349.34,8.5105,864.32
155.1,346.24,8.5966,864.78
155.46,343.21,8.566,865.11
155.96,338.96,8.4769,865.43
156.46,334.71,8.5158,865.88
156.96,330.45,8.5374,866.33
157.46,326.2,8.4928,866.79
157.96,321.95,8.5124,867.24
158.46,317.7,8.5165,867.69
158.96,313.45,8.5001,868.14
159.46,309.21,8.5067,868.59
159.96,304.96,8.5032,869.05
160.46,300.71,8.4959,869.5
160.96,296.47,8.5291,869.95
161.46,292.23,8.4969,870.4
161.96,287.99,8.4943,870.85
162.46,283.74,8.4851,871.3
162.96,279.5,8.4955,871.75
163.42,275.59,8.5341,872.21
163.87,271.8,8.5129,872.62
164.3,268.18,8.5163,873.03
164.63,265.42,8.5531,873.41
164.91,263.07,8.5744,873.7
165.41,258.85,8.4608,873.95
165.91,254.62,8.4659,874.4
166.41,250.38,8.4774,874.85
166.91,246.14,8.4864,875.3
167.41,241.91,8.4662,875.75
167.91,237.67,8.4729,876.2
168.36,233.84,8.5216,876.66
168.8,230.09,8.4956,877.06
169.3,225.87,8.4526,877.46
169.64,222.99,8.5531,877.91
170.14,218.77,8.4311,878.22
170.64,214.54,8.4813,878.67
171.14,210.32,8.4564,879.12
171.64,206.09,8.456,879.57
171.93,203.71,8.5883,880.01
172.43,199.49,8.4338,880.27
172.93,195.27,8.4685,880.72
173.43,191.05,8.446,881.17
173.93,186.82,8.4583,881.62
174.43,182.6,8.4558,882.06
174.73,180.01,8.5526,882.51
175.23,175.81,8.4429,882.79
175.73,171.59,8.4396,883.24
176.23,167.37,8.45,883.68
176.73,163.15,8.443,884.13
177.23,158.94,8.4458,884.58
177.68,155.2,8.4861,885.03
178.18,150.99,8.4116,885.43
178.68,146.78,8.4395,885.88
179.1,143.21,8.4893,886.32
179.6,139,8.4015,886.7
180.1,134.78,8.4335,887.15
180.6,130.57,8.4282,887.6
180.98,127.42,8.5006,888.05
181.48,123.22,8.4083,888.38
181.98,119.01,8.4213,888.83
182.48,114.8,8.4231,889.28
182.98,110.59,8.4298,889.73
183.48,106.39,8.4276,890.17
183.98,102.18,8.4079,890.62
184.48,97.977,8.4188,891.07
184.96,93.944,8.4566,891.51
185.46,89.749,8.4105,891.94
185.96,85.552,8.435,892.39
186.41,81.747,8.4403,892.84
186.81,78.391,8.4465,893.24
187.31,74.199,8.3885,893.6
187.81,70,8.4036,894.04
188.31,65.8,8.3986,894.49
188.81,61.601,8.4008,894.94
189.31,57.404,8.4004,895.38
189.81,53.212,8.4293,895.83
190.31,49.02,8.381,896.28
190.81,44.825,8.3932,896.72
191.31,40.635,8.4262,897.17
191.69,37.432,8.4417,897.61
192.19,33.249,8.3727,897.96
192.62,29.715,8.4407,898.4
193.12,25.529,8.3556,898.78
193.62,21.338,8.3932,899.25
194.04,17.756,8.4359,899.71
194.54,13.578,8.3892,900.11
194.91,10.509,8.4398,900.58
195.41,6.3345,8.3837,900.92
195.91,2.1515,8.357,901.39
